sku_id,category,base_price,cost,base_margin_pct,seller_tier,is_luxury,initial_stock
SKU01307,Home & Living,580.34,412.41,0.289,Small,False,406
SKU01308,Lifestyle,1010.67,702.08,0.305,Small,False,62
SKU01309,Lifestyle,516.16,293.17,0.432,Small,False,419
SKU01310,Lifestyle,1851.66,1243.39,0.328,Small,False,416
SKU01311,Apparel,1448.58,954.61,0.341,Mid,False,158
SKU01312,Beauty,860.22,722.93,0.16,Small,False,349
SKU01313,Lifestyle,190.61,152.72,0.199,Mid,False,464
SKU01314,Apparel,1152.28,658.55,0.428,Mid,False,164
SKU01315,Lifestyle,493.14,346.41,0.298,Small,False,172
SKU01316,Home & Living,1202.49,890.04,0.26,Top,False,297
SKU01317,Home & Living,634.69,387.28,0.39,Small,False,236
SKU01318,Beauty,1711.66,1238.25,0.277,Small,False,480
SKU01319,Lifestyle,367.98,233.84,0.365,Mid,False,249
SKU01320,Beauty,384.89,300.46,0.219,Mid,False,349
SKU01321,Electronics,3456.01,2866.83,0.17,Mid,False,64
SKU01322,Home & Living,958.3,665.88,0.305,Small,False,188
SKU01323,Home & Living,867.55,605.13,0.302,Small,False,333
SKU01324,Beauty,1689.97,1335.86,0.21,Small,False,272
SKU01325,Beauty,1089.42,684.98,0.371,Top,False,420
SKU01326,Home & Living,758.72,503.15,0.337,Small,False,479
SKU01327,Home & Living,617.82,393.9,0.362,Mid,False,155
SKU01328,Lifestyle,602.55,427.43,0.291,Top,False,113
SKU01329,Home & Living,4950.02,2781.25,0.438,Mid,False,95
SKU01330,Electronics,4978.49,3816.49,0.233,Small,False,125
SKU01331,Beauty,436.46,364.13,0.166,Mid,False,264
SKU01332,Apparel,849.79,660.42,0.223,Mid,False,161
SKU01333,Lifestyle,1071.19,834.44,0.221,Mid,False,160
SKU01334,Lifestyle,625.18,526.41,0.158,Small,False,228
SKU01335,Apparel,863.6,687.27,0.204,Mid,False,196
SKU01336,Lifestyle,984.29,823.65,0.163,Small,False,308
SKU01337,Home & Living,4023.74,3302.88,0.179,Small,False,482
SKU01338,Apparel,566.15,345.17,0.39,Small,False,459
SKU01339,Home & Living,511.81,339.69,0.336,Mid,False,107
SKU01340,Beauty,658.41,400.47,0.392,Small,False,65
SKU01341,Electronics,4643.75,2610.18,0.438,Small,False,265
SKU01342,Beauty,940.62,784.54,0.166,Mid,False,121
SKU01343,Beauty,844.15,579.67,0.313,Small,False,340
SKU01344,Beauty,2019.76,1224.04,0.394,Small,False,76
SKU01345,Apparel,2225.77,1291.8,0.42,Small,False,348
SKU01346,Home & Living,693.1,439.36,0.366,Mid,False,298
SKU01347,Beauty,1822.49,1171.72,0.357,Small,False,330
SKU01348,Apparel,506.74,284.8,0.438,Small,False,439
SKU01349,Beauty,614.79,455.46,0.259,Mid,False,209
SKU01350,Electronics,3734.11,2556.33,0.315,Small,False,359
SKU01351,Electronics,2283.33,1268.15,0.445,Small,False,108
SKU01352,Lifestyle,8038.5,6314.26,0.214,Small,False,228
SKU01353,Apparel,1062.33,880.63,0.171,Mid,False,453
SKU01354,Home & Living,2314.26,1588.83,0.313,Small,False,365
SKU01355,Home & Living,1025.51,772.34,0.247,Small,False,171
SKU01356,Apparel,1736.83,1131.28,0.349,Mid,False,93
SKU01357,Beauty,456.6,336.49,0.263,Top,False,340
SKU01358,Beauty,208.91,172.63,0.174,Small,False,122
SKU01359,Electronics,1473.5,1024.46,0.305,Small,False,171
SKU01360,Apparel,3335.53,2359.04,0.293,Mid,True,430
SKU01361,Beauty,1196.66,703.79,0.412,Mid,False,273
SKU01362,Home & Living,1493.96,1114.9,0.254,Mid,False,89
SKU01363,Beauty,315.11,179.64,0.43,Top,False,272
SKU01364,Apparel,1732.39,1327.18,0.234,Small,False,482
SKU01365,Beauty,584.62,378.87,0.352,Top,False,298
SKU01366,Home & Living,2264.15,1328.48,0.413,Small,False,427
SKU01367,Apparel,1090.79,622.78,0.429,Mid,False,485
SKU01368,Electronics,1744.65,1200.77,0.312,Small,False,378
SKU01369,Lifestyle,1991.65,1487.49,0.253,Mid,False,370
SKU01370,Electronics,3620.66,3005.43,0.17,Small,False,395
SKU01371,Home & Living,519.57,333.49,0.358,Small,False,431
SKU01372,Home & Living,1008.8,824.26,0.183,Mid,False,97
SKU01373,Apparel,2502.64,1592.47,0.364,Small,False,229
SKU01374,Lifestyle,486.17,369.39,0.24,Small,False,142
SKU01375,Lifestyle,1352.27,855.69,0.367,Small,False,318
SKU01376,Home & Living,648.31,430.16,0.336,Small,False,230
SKU01377,Beauty,1086.77,746.43,0.313,Mid,False,87
SKU01378,Apparel,1286.43,1008.59,0.216,Small,False,498
SKU01379,Apparel,791.62,495.89,0.374,Small,False,165
SKU01380,Apparel,807.86,487.08,0.397,Small,False,316
SKU01381,Electronics,510.19,393.0,0.23,Small,False,378
SKU01382,Apparel,818.24,477.67,0.416,Small,False,394
SKU01383,Apparel,694.13,578.26,0.167,Small,False,128
SKU01384,Apparel,3296.74,1959.04,0.406,Small,False,332
SKU01385,Beauty,1021.49,860.11,0.158,Mid,False,109
SKU01386,Home & Living,807.68,679.76,0.158,Small,False,279
SKU01387,Apparel,1840.35,1052.57,0.428,Small,False,206
SKU01388,Electronics,423.11,292.81,0.308,Small,False,458
SKU01389,Beauty,3642.96,2905.76,0.202,Top,False,226
SKU01390,Beauty,1936.39,1536.96,0.206,Small,False,325
SKU01391,Home & Living,345.06,216.08,0.374,Small,False,237
SKU01392,Lifestyle,3671.87,2509.15,0.317,Mid,False,89
SKU01393,Home & Living,253.87,196.36,0.227,Top,False,366
SKU01394,Apparel,485.87,337.9,0.305,Mid,False,311
SKU01395,Beauty,1182.37,803.39,0.321,Small,False,308
SKU01396,Apparel,638.42,361.39,0.434,Mid,False,402
SKU01397,Home & Living,1062.59,693.13,0.348,Small,False,409
SKU01398,Beauty,1645.64,1148.38,0.302,Mid,False,68
SKU01399,Lifestyle,1240.84,980.87,0.21,Small,False,385
SKU01400,Electronics,1865.04,1522.48,0.184,Top,False,423
SKU01401,Electronics,1744.33,1169.95,0.329,Mid,False,189
SKU01402,Apparel,4324.04,2771.64,0.359,Mid,False,144
SKU01403,Home & Living,473.02,305.67,0.354,Small,False,223
SKU01404,Apparel,1234.19,857.4,0.305,Small,False,46
SKU01405,Lifestyle,388.44,225.05,0.421,Small,False,179
SKU01406,Home & Living,1785.21,1486.47,0.167,Small,False,65
SKU01407,Home & Living,1023.83,817.95,0.201,Mid,False,36
SKU01408,Apparel,395.91,249.55,0.37,Mid,False,62
SKU01409,Lifestyle,4991.0,2765.29,0.446,Mid,False,488
SKU01410,Beauty,1868.56,1454.0,0.222,Small,False,169
SKU01411,Lifestyle,537.15,400.95,0.254,Mid,False,341
SKU01412,Apparel,488.18,323.16,0.338,Mid,False,208
SKU01413,Beauty,1164.81,744.8,0.361,Mid,False,356
SKU01414,Beauty,4687.98,3320.0,0.292,Mid,False,412
SKU01415,Lifestyle,3407.57,2734.24,0.198,Small,False,261
SKU01416,Electronics,2016.3,1166.27,0.422,Small,False,436
SKU01417,Electronics,1450.64,877.57,0.395,Small,False,225
SKU01418,Electronics,2369.73,1347.15,0.432,Mid,False,142
SKU01419,Beauty,408.27,301.22,0.262,Mid,False,273
SKU01420,Apparel,2352.23,1446.73,0.385,Small,False,202
SKU01421,Beauty,896.34,588.66,0.343,Small,False,71
SKU01422,Apparel,507.45,325.49,0.359,Mid,False,285
SKU01423,Lifestyle,345.41,257.66,0.254,Mid,False,200
SKU01424,Apparel,825.88,479.16,0.42,Mid,False,203
SKU01425,Lifestyle,619.12,420.69,0.321,Small,False,20
SKU01426,Home & Living,650.57,398.94,0.387,Mid,False,436
SKU01427,Beauty,1089.42,746.48,0.315,Small,False,195
SKU01428,Lifestyle,1136.67,815.25,0.283,Mid,False,296
SKU01429,Home & Living,1101.29,757.24,0.312,Small,False,286
SKU01430,Home & Living,927.81,788.33,0.15,Small,False,468
SKU01431,Home & Living,1319.02,741.34,0.438,Small,False,372
SKU01432,Apparel,2368.59,1897.21,0.199,Small,False,436
SKU01433,Electronics,731.15,406.53,0.444,Small,False,372
SKU01434,Apparel,422.82,317.21,0.25,Top,False,406
SKU01435,Beauty,1021.48,586.65,0.426,Small,False,267
SKU01436,Home & Living,958.86,699.76,0.27,Small,False,427
SKU01437,Home & Living,489.12,308.89,0.368,Mid,False,328
SKU01438,Beauty,1521.07,1224.61,0.195,Mid,False,455
SKU01439,Apparel,598.1,451.23,0.246,Mid,False,180
SKU01440,Home & Living,1728.03,1384.29,0.199,Small,False,267
SKU01441,Beauty,2572.28,1634.87,0.364,Mid,False,150
SKU01442,Electronics,2761.48,2116.25,0.234,Small,False,35
SKU01443,Lifestyle,2668.8,1936.51,0.274,Small,False,160
SKU01444,Apparel,282.39,178.38,0.368,Mid,False,425
SKU01445,Apparel,1483.36,1166.98,0.213,Mid,False,28
SKU01446,Electronics,3896.31,3165.63,0.188,Small,False,39
SKU01447,Home & Living,563.69,450.33,0.201,Small,False,326
SKU01448,Apparel,1911.09,1338.1,0.3,Small,False,440
SKU01449,Apparel,1028.3,728.63,0.291,Small,False,374
SKU01450,Lifestyle,332.74,217.9,0.345,Mid,False,400
SKU01451,Home & Living,1730.98,1028.95,0.406,Small,False,211
SKU01452,Apparel,178.53,110.18,0.383,Small,False,78
SKU01453,Lifestyle,449.89,247.61,0.45,Mid,False,292
SKU01454,Apparel,3664.18,2436.24,0.335,Mid,False,52
SKU01455,Beauty,1416.17,1086.87,0.233,Small,False,358
SKU01456,Home & Living,729.65,483.24,0.338,Mid,False,344
SKU01457,Electronics,2994.73,1927.9,0.356,Small,False,400
SKU01458,Lifestyle,633.53,384.15,0.394,Small,False,57
SKU01459,Home & Living,282.11,230.33,0.184,Small,False,169
SKU01460,Electronics,3775.35,2584.31,0.315,Mid,False,164
SKU01461,Home & Living,603.56,464.05,0.231,Mid,False,233
SKU01462,Lifestyle,1244.12,1016.33,0.183,Mid,False,453
SKU01463,Beauty,655.53,464.24,0.292,Small,False,342
SKU01464,Beauty,1073.29,695.48,0.352,Small,False,73
SKU01465,Home & Living,386.43,300.17,0.223,Small,False,393
SKU01466,Electronics,1240.5,801.21,0.354,Small,False,395
SKU01467,Beauty,1144.04,907.88,0.206,Small,False,392
SKU01468,Lifestyle,2134.9,1479.69,0.307,Small,False,26
SKU01469,Lifestyle,676.73,436.48,0.355,Small,False,422
SKU01470,Lifestyle,1942.76,1472.3,0.242,Small,False,226
SKU01471,Lifestyle,657.42,553.74,0.158,Small,False,439
SKU01472,Apparel,464.01,359.51,0.225,Small,False,490
SKU01473,Home & Living,1267.85,908.61,0.283,Small,False,49
SKU01474,Lifestyle,376.74,291.66,0.226,Mid,False,315
SKU01475,Home & Living,1585.91,1317.57,0.169,Small,False,134
SKU01476,Home & Living,299.14,245.08,0.181,Mid,False,96
SKU01477,Home & Living,1805.9,1185.73,0.343,Top,False,358
SKU01478,Apparel,2785.05,2168.47,0.221,Small,False,72
SKU01479,Electronics,514.03,372.45,0.275,Top,False,298
SKU01480,Electronics,1358.1,1122.73,0.173,Mid,False,352
SKU01481,Beauty,378.72,220.75,0.417,Small,False,57
SKU01482,Beauty,756.72,512.58,0.323,Small,False,283
SKU01483,Beauty,913.82,596.24,0.348,Small,False,109
SKU01484,Electronics,2868.55,2150.21,0.25,Top,False,131
SKU01485,Lifestyle,1246.77,1055.92,0.153,Mid,False,469
SKU01486,Beauty,767.74,593.07,0.228,Mid,False,268
SKU01487,Apparel,8730.03,6555.42,0.249,Small,False,357
SKU01488,Beauty,1908.46,1401.1,0.266,Top,False,207
SKU01489,Home & Living,1017.08,799.81,0.214,Small,False,288
SKU01490,Lifestyle,1341.36,940.52,0.299,Small,False,340
SKU01491,Electronics,3508.5,2718.67,0.225,Mid,False,157
SKU01492,Apparel,2927.46,1637.17,0.441,Small,True,59
SKU01493,Electronics,4715.81,3301.49,0.3,Small,False,398
SKU01494,Apparel,783.2,482.29,0.384,Mid,False,327
SKU01495,Electronics,909.62,573.8,0.369,Small,False,472
SKU01496,Home & Living,1575.83,1015.72,0.355,Mid,False,376
SKU01497,Home & Living,1034.4,830.95,0.197,Mid,False,250
SKU01498,Beauty,266.55,154.87,0.419,Mid,False,376
SKU01499,Apparel,3312.83,1891.99,0.429,Small,False,245
SKU01500,Apparel,2642.82,2030.41,0.232,Mid,False,54
SKU01501,Beauty,196.73,132.12,0.328,Mid,False,185
SKU01502,Apparel,385.22,288.36,0.251,Mid,False,339
SKU01503,Apparel,1168.74,796.91,0.318,Top,False,130
SKU01504,Home & Living,2321.93,1436.21,0.381,Small,False,165
SKU01505,Beauty,2192.64,1400.5,0.361,Mid,False,387
SKU01506,Apparel,1708.36,1278.6,0.252,Small,False,242
SKU01507,Beauty,642.87,422.59,0.343,Top,False,154
SKU01508,Home & Living,415.73,339.91,0.182,Small,False,129
SKU01509,Beauty,308.77,205.82,0.333,Mid,False,493
SKU01510,Apparel,760.41,620.76,0.184,Mid,False,419
SKU01511,Apparel,978.0,705.49,0.279,Small,False,182
SKU01512,Apparel,1722.8,1201.11,0.303,Small,False,412
SKU01513,Apparel,249.75,161.68,0.353,Small,False,146
SKU01514,Beauty,279.54,236.95,0.152,Mid,False,234
SKU01515,Beauty,1590.25,1224.07,0.23,Mid,False,68
SKU01516,Electronics,4624.16,3487.43,0.246,Mid,False,254
SKU01517,Lifestyle,883.97,743.94,0.158,Top,False,394
SKU01518,Home & Living,468.52,294.32,0.372,Small,False,174
SKU01519,Lifestyle,484.21,408.3,0.157,Top,False,180
SKU01520,Beauty,2562.5,1801.25,0.297,Small,False,483
SKU01521,Beauty,4791.29,2936.39,0.387,Mid,False,192
SKU01522,Lifestyle,1955.14,1502.84,0.231,Small,False,176
SKU01523,Electronics,4491.69,3584.08,0.202,Small,False,114
SKU01524,Home & Living,1732.01,1030.71,0.405,Top,False,218
SKU01525,Apparel,1674.08,1038.27,0.38,Top,False,278
SKU01526,Home & Living,1131.01,797.22,0.295,Mid,False,396
SKU01527,Apparel,1449.19,1124.77,0.224,Mid,False,339
SKU01528,Lifestyle,2661.54,2089.8,0.215,Mid,False,457
SKU01529,Lifestyle,1390.46,1145.73,0.176,Small,False,197
SKU01530,Beauty,527.1,333.1,0.368,Mid,False,268
SKU01531,Lifestyle,488.3,319.15,0.346,Small,False,268
SKU01532,Apparel,2360.43,1342.46,0.431,Small,False,306
SKU01533,Beauty,862.36,639.02,0.259,Mid,False,219
SKU01534,Apparel,2637.16,1939.15,0.265,Mid,False,221
SKU01535,Electronics,4280.98,2938.15,0.314,Small,False,181
SKU01536,Home & Living,247.6,153.09,0.382,Small,False,345
SKU01537,Beauty,287.49,226.59,0.212,Small,False,406
SKU01538,Electronics,6223.24,5019.25,0.193,Mid,False,31
SKU01539,Beauty,1729.0,1411.48,0.184,Mid,False,248
SKU01540,Lifestyle,948.07,530.31,0.441,Small,False,398
SKU01541,Apparel,1312.65,1080.96,0.177,Small,False,454
SKU01542,Electronics,1199.02,743.81,0.38,Mid,False,495
SKU01543,Home & Living,866.49,579.7,0.331,Small,False,459
SKU01544,Beauty,443.63,308.03,0.306,Mid,False,269
SKU01545,Electronics,2745.53,1567.02,0.429,Mid,False,60
SKU01546,Electronics,1160.52,850.5,0.267,Small,False,290
SKU01547,Home & Living,893.84,700.15,0.217,Small,False,476
SKU01548,Lifestyle,1441.53,1078.58,0.252,Small,False,114
SKU01549,Home & Living,551.79,365.16,0.338,Mid,False,240
SKU01550,Home & Living,539.32,382.75,0.29,Small,False,327
SKU01551,Apparel,675.79,421.87,0.376,Small,False,364
SKU01552,Beauty,1286.16,1016.52,0.21,Small,False,247
SKU01553,Lifestyle,998.23,640.43,0.358,Small,False,484
SKU01554,Apparel,3505.75,2276.3,0.351,Small,False,422
SKU01555,Beauty,230.65,170.37,0.261,Mid,False,300
SKU01556,Electronics,2463.36,1434.55,0.418,Mid,False,396
SKU01557,Home & Living,1804.17,1321.68,0.267,Small,False,216
SKU01558,Lifestyle,568.53,335.47,0.41,Mid,False,272
SKU01559,Home & Living,236.22,138.44,0.414,Small,False,326
SKU01560,Beauty,1303.66,932.56,0.285,Small,False,398
SKU01561,Home & Living,402.67,286.0,0.29,Small,False,379
SKU01562,Home & Living,518.17,301.41,0.418,Small,False,118
SKU01563,Lifestyle,321.89,252.68,0.215,Small,False,245
SKU01564,Apparel,263.24,201.8,0.233,Small,False,73
SKU01565,Beauty,604.64,367.89,0.392,Small,False,379
SKU01566,Electronics,8641.8,6462.38,0.252,Small,False,148
SKU01567,Electronics,1406.9,1168.91,0.169,Small,False,29
SKU01568,Beauty,621.05,366.76,0.409,Small,False,237
SKU01569,Apparel,2491.01,1586.46,0.363,Small,False,409
SKU01570,Beauty,389.21,322.76,0.171,Mid,False,365
SKU01571,Electronics,1013.46,610.31,0.398,Small,False,184
SKU01572,Home & Living,679.51,522.87,0.231,Mid,False,301
SKU01573,Apparel,403.09,310.39,0.23,Small,False,282
SKU01574,Electronics,874.17,570.45,0.347,Mid,False,44
SKU01575,Apparel,1209.5,855.77,0.292,Mid,False,140
SKU01576,Electronics,901.58,525.9,0.417,Mid,False,328
SKU01577,Lifestyle,1539.6,917.29,0.404,Small,False,133
SKU01578,Lifestyle,2659.77,2045.69,0.231,Mid,False,418
SKU01579,Lifestyle,1420.29,1170.26,0.176,Small,False,399
SKU01580,Home & Living,334.2,255.61,0.235,Mid,False,439
SKU01581,Apparel,716.79,605.19,0.156,Small,False,75
SKU01582,Apparel,1620.58,1122.75,0.307,Small,True,230
SKU01583,Beauty,375.85,275.67,0.267,Small,False,353
SKU01584,Apparel,3125.84,1844.65,0.41,Small,False,349
SKU01585,Apparel,226.28,126.25,0.442,Mid,False,163
SKU01586,Lifestyle,322.77,255.99,0.207,Small,False,144
SKU01587,Apparel,1493.22,1131.81,0.242,Top,False,272
SKU01588,Home & Living,1008.92,806.19,0.201,Small,False,73
SKU01589,Beauty,1472.59,924.36,0.372,Small,False,479
SKU01590,Apparel,1554.37,1211.28,0.221,Small,False,134
SKU01591,Apparel,246.4,137.68,0.441,Small,False,362
SKU01592,Apparel,867.63,497.67,0.426,Mid,False,327
SKU01593,Beauty,456.63,311.59,0.318,Top,False,355
SKU01594,Lifestyle,1687.59,1210.99,0.282,Small,False,81
SKU01595,Beauty,439.06,316.07,0.28,Mid,False,491
SKU01596,Apparel,854.45,588.53,0.311,Small,False,447
SKU01597,Beauty,1639.63,950.03,0.421,Mid,False,135
SKU01598,Home & Living,1359.83,971.63,0.285,Mid,False,345
SKU01599,Electronics,1885.66,1335.69,0.292,Small,False,43
SKU01600,Beauty,2185.48,1355.04,0.38,Mid,False,367
SKU01601,Apparel,1512.53,883.21,0.416,Mid,False,305
SKU01602,Lifestyle,2755.17,1960.14,0.289,Mid,False,117
SKU01603,Beauty,1378.74,933.45,0.323,Small,False,390
SKU01604,Beauty,312.86,249.94,0.201,Small,False,111
SKU01605,Electronics,1046.41,765.77,0.268,Top,False,38
SKU01606,Lifestyle,1162.11,700.38,0.397,Top,False,183
SKU01607,Apparel,2462.26,2061.04,0.163,Mid,False,64
SKU01608,Home & Living,881.67,579.18,0.343,Small,False,153
SKU01609,Beauty,1050.03,697.21,0.336,Mid,False,322
SKU01610,Lifestyle,273.08,212.56,0.222,Small,False,271
SKU01611,Electronics,3013.89,1999.66,0.337,Mid,False,271
SKU01612,Electronics,1145.8,634.15,0.447,Mid,False,187
SKU01613,Beauty,801.87,582.41,0.274,Top,False,491
SKU01614,Apparel,762.42,463.21,0.392,Mid,False,231
SKU01615,Apparel,505.2,376.98,0.254,Mid,False,244
SKU01616,Apparel,585.35,472.73,0.192,Mid,False,154
SKU01617,Home & Living,2969.26,2450.84,0.175,Small,False,34
SKU01618,Lifestyle,1901.51,1263.73,0.335,Small,False,27
SKU01619,Lifestyle,2394.36,1699.53,0.29,Small,False,264
SKU01620,Electronics,3740.06,2547.1,0.319,Small,False,355
SKU01621,Home & Living,1232.03,927.88,0.247,Small,False,322
SKU01622,Apparel,1469.02,1023.91,0.303,Mid,False,183
SKU01623,Lifestyle,806.83,568.14,0.296,Mid,False,95
SKU01624,Beauty,1149.85,908.12,0.21,Small,False,401
SKU01625,Beauty,367.79,237.16,0.355,Mid,False,457
SKU01626,Home & Living,1183.71,887.23,0.25,Small,False,281
SKU01627,Beauty,1858.3,1182.59,0.364,Mid,False,459
SKU01628,Home & Living,1154.07,651.49,0.435,Mid,False,400
SKU01629,Home & Living,937.53,753.64,0.196,Mid,False,81
SKU01630,Lifestyle,1895.89,1418.9,0.252,Mid,False,27
SKU01631,Apparel,1729.32,1280.64,0.259,Small,True,452
SKU01632,Apparel,2353.56,1701.84,0.277,Mid,False,417
SKU01633,Home & Living,2313.4,1678.96,0.274,Small,False,305
SKU01634,Home & Living,937.2,682.7,0.272,Mid,False,483
SKU01635,Home & Living,331.07,191.59,0.421,Small,False,382
SKU01636,Lifestyle,286.96,193.4,0.326,Mid,False,483
SKU01637,Beauty,3078.89,2458.38,0.202,Mid,False,200
SKU01638,Lifestyle,1473.11,1160.24,0.212,Mid,False,392
SKU01639,Home & Living,909.03,574.8,0.368,Mid,False,497
SKU01640,Electronics,4174.3,2632.2,0.369,Small,False,168
SKU01641,Electronics,5172.35,3300.93,0.362,Mid,False,101
SKU01642,Lifestyle,360.25,293.79,0.184,Mid,False,68
SKU01643,Home & Living,1345.63,1062.06,0.211,Small,False,278
SKU01644,Home & Living,677.39,374.5,0.447,Mid,False,178
SKU01645,Lifestyle,863.8,579.45,0.329,Top,False,200
SKU01646,Lifestyle,620.78,501.82,0.192,Mid,False,236
SKU01647,Apparel,415.82,308.57,0.258,Small,False,328
SKU01648,Apparel,1930.26,1392.67,0.279,Small,False,159
SKU01649,Lifestyle,5912.59,3433.25,0.419,Small,False,239
SKU01650,Apparel,1152.18,926.96,0.195,Top,False,496
SKU01651,Electronics,1381.81,953.69,0.31,Mid,False,496
SKU01652,Beauty,278.37,187.28,0.327,Mid,False,214
SKU01653,Home & Living,2246.13,1476.7,0.343,Mid,False,243
SKU01654,Electronics,2020.48,1271.91,0.37,Small,False,117
SKU01655,Electronics,2254.84,1515.98,0.328,Small,False,63
SKU01656,Apparel,1783.14,1102.58,0.382,Small,False,272
SKU01657,Apparel,833.77,697.03,0.164,Mid,False,294
SKU01658,Beauty,1985.83,1388.88,0.301,Small,False,185
SKU01659,Beauty,928.63,528.47,0.431,Mid,False,330
SKU01660,Electronics,2048.56,1163.63,0.432,Mid,False,93
SKU01661,Apparel,780.95,641.41,0.179,Small,False,451
SKU01662,Lifestyle,423.43,275.69,0.349,Small,False,279
SKU01663,Lifestyle,2032.62,1437.32,0.293,Top,False,372
SKU01664,Electronics,560.09,310.08,0.446,Small,False,484
SKU01665,Apparel,407.82,267.1,0.345,Small,False,233
SKU01666,Lifestyle,154.55,127.01,0.178,Small,False,105
SKU01667,Beauty,1974.17,1257.25,0.363,Small,False,381
SKU01668,Home & Living,1643.79,935.58,0.431,Top,False,495
SKU01669,Home & Living,204.5,158.71,0.224,Mid,False,244
SKU01670,Home & Living,964.25,771.07,0.2,Small,False,452
SKU01671,Electronics,680.68,410.33,0.397,Small,False,275
SKU01672,Apparel,487.22,410.84,0.157,Mid,False,149
SKU01673,Beauty,1155.16,843.05,0.27,Mid,False,149
SKU01674,Lifestyle,521.06,291.39,0.441,Small,False,439
SKU01675,Beauty,369.51,231.1,0.375,Mid,False,477
SKU01676,Electronics,2866.26,1907.54,0.334,Small,False,489
SKU01677,Apparel,2132.82,1278.24,0.401,Small,False,96
SKU01678,Electronics,2089.97,1486.85,0.289,Small,False,498
SKU01679,Electronics,369.83,308.56,0.166,Mid,False,365
SKU01680,Beauty,2919.64,1849.8,0.366,Small,False,241
SKU01681,Home & Living,2351.45,1692.89,0.28,Mid,False,136
SKU01682,Beauty,357.44,216.42,0.395,Mid,False,35
SKU01683,Beauty,1413.24,962.68,0.319,Mid,False,130
SKU01684,Apparel,563.41,336.55,0.403,Small,False,281
SKU01685,Apparel,794.86,620.28,0.22,Top,False,320
SKU01686,Lifestyle,2510.27,1446.23,0.424,Top,False,191
SKU01687,Lifestyle,1719.93,1130.29,0.343,Small,False,470
SKU01688,Electronics,7464.89,5510.55,0.262,Mid,False,235
SKU01689,Beauty,745.11,555.17,0.255,Mid,False,328
SKU01690,Electronics,3508.45,2361.92,0.327,Small,False,337
SKU01691,Lifestyle,370.19,236.08,0.362,Small,False,264
SKU01692,Beauty,2377.41,1716.61,0.278,Small,False,44
SKU01693,Beauty,855.08,601.64,0.296,Small,False,285
SKU01694,Home & Living,830.24,573.77,0.309,Top,False,284
SKU01695,Home & Living,1103.16,745.76,0.324,Small,False,449
SKU01696,Lifestyle,988.31,693.52,0.298,Small,False,251
SKU01697,Lifestyle,1558.72,1246.67,0.2,Mid,False,47
SKU01698,Lifestyle,1903.13,1246.69,0.345,Small,False,352
SKU01699,Electronics,784.16,617.94,0.212,Small,False,498
SKU01700,Electronics,2353.47,1707.53,0.274,Mid,False,308
SKU01701,Home & Living,189.07,104.4,0.448,Top,False,236
SKU01702,Electronics,3424.26,1985.73,0.42,Mid,False,437
SKU01703,Beauty,689.22,502.83,0.27,Small,False,180
SKU01704,Beauty,1902.72,1584.98,0.167,Mid,False,270
SKU01705,Beauty,1500.62,1217.84,0.188,Small,False,301
SKU01706,Apparel,172.24,104.84,0.391,Top,False,147
SKU01707,Beauty,6020.3,4808.74,0.201,Mid,False,259
SKU01708,Home & Living,112.95,90.56,0.198,Small,False,185
SKU01709,Lifestyle,721.98,420.54,0.418,Mid,False,122
SKU01710,Beauty,2205.23,1654.54,0.25,Small,False,59
SKU01711,Beauty,439.62,341.47,0.223,Small,False,449
SKU01712,Home & Living,3152.81,2021.06,0.359,Small,False,105
SKU01713,Home & Living,1026.19,650.0,0.367,Mid,False,362
SKU01714,Beauty,1247.78,897.71,0.281,Mid,False,189
SKU01715,Apparel,602.21,473.03,0.215,Mid,False,126
SKU01716,Beauty,402.23,288.42,0.283,Small,False,266
SKU01717,Beauty,3197.38,2409.31,0.246,Small,False,368
SKU01718,Apparel,174.08,124.69,0.284,Mid,False,154
SKU01719,Apparel,2012.52,1573.98,0.218,Mid,False,31
SKU01720,Lifestyle,527.4,349.57,0.337,Small,False,325
SKU01721,Apparel,5443.05,4103.75,0.246,Small,False,338
SKU01722,Apparel,611.29,366.54,0.4,Small,False,77
SKU01723,Beauty,1945.32,1396.26,0.282,Small,False,476
SKU01724,Apparel,1431.13,1035.94,0.276,Mid,False,76
SKU01725,Lifestyle,1586.22,1157.29,0.27,Mid,False,157
SKU01726,Electronics,5820.44,4723.08,0.189,Mid,False,103
SKU01727,Beauty,1017.94,806.61,0.208,Mid,False,218
SKU01728,Electronics,4761.0,3632.94,0.237,Mid,False,284
SKU01729,Beauty,144.68,104.62,0.277,Small,False,340
SKU01730,Beauty,1444.03,931.24,0.355,Small,False,191
SKU01731,Lifestyle,11891.97,8083.05,0.32,Small,False,283
SKU01732,Home & Living,235.82,168.41,0.286,Top,False,481
SKU01733,Home & Living,472.29,393.18,0.168,Small,False,65
SKU01734,Electronics,669.78,553.74,0.173,Small,False,211
SKU01735,Lifestyle,543.68,433.53,0.203,Mid,False,127
SKU01736,Beauty,1566.03,923.24,0.41,Small,False,184
SKU01737,Beauty,2191.32,1677.53,0.234,Small,True,372
SKU01738,Electronics,2906.39,1893.2,0.349,Mid,False,389
SKU01739,Lifestyle,3764.75,2776.53,0.262,Small,False,463
SKU01740,Electronics,1431.91,1050.52,0.266,Mid,False,165
SKU01741,Beauty,2182.06,1278.57,0.414,Mid,False,403
SKU01742,Home & Living,1235.74,819.86,0.337,Small,False,431
SKU01743,Beauty,851.52,557.98,0.345,Small,False,345
