sku_id,category,base_price,cost,base_margin_pct,seller_tier,is_luxury,initial_stock,baseline_price,baseline_discount
SKU01027,Apparel,147.55,88.64,0.399,Small,False,223,110.8,0.249
SKU01028,Home & Living,1965.64,1115.92,0.432,Mid,False,171,1474.23,0.25
SKU01029,Lifestyle,1247.65,915.03,0.267,Mid,False,363,1143.79,0.083
SKU01030,Home & Living,1006.87,557.91,0.446,Small,False,307,755.15,0.25
SKU01031,Apparel,934.4,736.5,0.212,Small,False,95,920.62,0.015
SKU01032,Lifestyle,3347.08,2029.17,0.394,Small,False,29,2536.46,0.242
SKU01033,Electronics,195.85,164.53,0.16,Small,False,37,205.66,-0.05
SKU01034,Lifestyle,1605.01,1302.88,0.188,Mid,False,91,1628.6,-0.015
SKU01035,Apparel,512.3,295.97,0.422,Mid,False,220,369.96,0.278
SKU01036,Electronics,6251.01,5250.98,0.16,Small,False,408,6563.72,-0.05
SKU01037,Apparel,2022.65,1308.45,0.353,Small,False,225,1635.56,0.191
SKU01038,Lifestyle,1487.16,939.95,0.368,Small,False,185,1174.94,0.21
SKU01039,Beauty,804.01,622.46,0.226,Top,False,127,778.08,0.032
SKU01040,Beauty,1214.59,780.79,0.357,Small,False,93,975.99,0.196
SKU01041,Apparel,2616.0,1756.73,0.328,Top,False,138,2195.91,0.161
SKU01042,Beauty,1605.82,1120.26,0.302,Small,False,437,1400.32,0.128
SKU01043,Home & Living,305.06,180.03,0.41,Small,False,86,228.8,0.25
SKU01044,Beauty,846.39,588.3,0.305,Mid,False,341,735.37,0.131
SKU01045,Beauty,454.88,279.32,0.386,Mid,False,238,349.15,0.232
SKU01046,Apparel,530.46,313.92,0.408,Small,False,278,392.4,0.26
SKU01047,Apparel,2379.73,1564.91,0.342,Mid,False,480,1956.14,0.178
SKU01048,Home & Living,455.04,365.61,0.197,Mid,False,292,457.01,-0.004
SKU01049,Beauty,1676.97,1421.87,0.152,Small,False,367,1777.34,-0.06
SKU01050,Lifestyle,360.6,281.22,0.22,Mid,False,458,351.53,0.025
SKU01051,Home & Living,2489.92,1711.54,0.313,Mid,False,393,2139.42,0.141
SKU01052,Apparel,7382.36,4668.6,0.368,Mid,False,30,5835.75,0.21
SKU01053,Lifestyle,1158.71,885.65,0.236,Mid,False,50,1107.06,0.045
SKU01054,Electronics,718.43,501.18,0.302,Mid,False,316,626.48,0.128
SKU01055,Beauty,697.8,477.19,0.316,Small,False,64,596.49,0.145
SKU01056,Home & Living,1130.5,861.76,0.238,Mid,False,89,1077.2,0.047
SKU01057,Electronics,2453.87,1672.54,0.318,Top,False,91,2090.67,0.148
SKU01058,Apparel,1890.2,1406.16,0.256,Mid,False,293,1757.7,0.07
SKU01059,Lifestyle,904.85,577.11,0.362,Small,False,189,721.39,0.203
SKU01060,Apparel,525.2,446.27,0.15,Mid,False,377,557.84,-0.062
SKU01061,Beauty,1065.05,735.07,0.31,Mid,False,200,918.84,0.137
SKU01062,Beauty,2323.64,1795.45,0.227,Small,False,430,2244.31,0.034
SKU01063,Electronics,4171.79,2461.61,0.41,Mid,False,495,3128.84,0.25
SKU01064,Lifestyle,903.45,723.2,0.2,Small,False,370,904.0,-0.001
SKU01065,Apparel,826.45,569.59,0.311,Small,False,30,711.99,0.138
SKU01066,Beauty,370.53,281.23,0.241,Small,False,242,351.54,0.051
SKU01067,Electronics,3651.02,2571.3,0.296,Small,False,431,3214.12,0.12
SKU01068,Home & Living,1332.57,1097.43,0.176,Mid,False,470,1371.79,-0.029
SKU01069,Electronics,5238.19,4229.83,0.193,Mid,False,249,5287.29,-0.009
SKU01070,Home & Living,1315.99,976.89,0.258,Mid,False,104,1221.11,0.072
SKU01071,Beauty,946.95,656.58,0.307,Mid,False,365,820.73,0.133
SKU01072,Lifestyle,1202.11,757.86,0.37,Mid,False,273,947.32,0.212
SKU01073,Lifestyle,1409.6,1186.66,0.158,Small,False,254,1483.33,-0.052
SKU01074,Beauty,563.62,423.41,0.249,Small,False,377,529.26,0.061
SKU01075,Home & Living,761.49,544.6,0.285,Mid,False,40,680.75,0.106
SKU01076,Electronics,2983.99,2206.11,0.261,Top,False,267,2757.64,0.076
SKU01077,Beauty,843.66,550.67,0.347,Small,False,173,688.34,0.184
SKU01078,Lifestyle,2568.08,1972.89,0.232,Small,False,384,2466.11,0.04
SKU01079,Beauty,1104.33,885.79,0.198,Top,True,185,1107.24,-0.003
SKU01080,Electronics,1212.2,1029.76,0.151,Small,False,268,1287.2,-0.062
SKU01081,Apparel,1817.86,1316.54,0.276,Small,False,154,1645.67,0.095
SKU01082,Lifestyle,3061.4,1944.42,0.365,Small,False,341,2430.53,0.206
SKU01083,Lifestyle,399.67,232.49,0.418,Small,False,144,299.75,0.25
SKU01084,Electronics,2903.06,2273.29,0.217,Top,False,101,2841.61,0.021
SKU01085,Home & Living,691.47,513.16,0.258,Mid,False,404,641.45,0.072
SKU01086,Beauty,1831.71,1531.64,0.164,Mid,False,330,1914.55,-0.045
SKU01087,Beauty,973.22,802.37,0.176,Mid,False,54,1002.96,-0.031
SKU01088,Home & Living,279.21,172.18,0.383,Mid,False,78,215.22,0.229
SKU01089,Lifestyle,624.09,471.21,0.245,Small,False,354,589.01,0.056
SKU01090,Apparel,692.87,570.57,0.177,Small,False,94,713.21,-0.029
SKU01091,Electronics,928.79,668.15,0.281,Mid,False,278,835.19,0.101
SKU01092,Electronics,677.83,551.5,0.186,Mid,False,195,689.38,-0.017
SKU01093,Lifestyle,961.4,801.53,0.166,Small,False,20,1001.91,-0.042
SKU01094,Apparel,1478.85,844.88,0.429,Small,False,458,1056.1,0.286
SKU01095,Beauty,2964.97,1756.49,0.408,Mid,False,391,2195.61,0.259
SKU01096,Home & Living,753.26,537.45,0.287,Top,False,199,671.81,0.108
SKU01097,Home & Living,2936.78,2088.59,0.289,Small,False,403,2610.74,0.111
SKU01098,Beauty,364.59,202.46,0.445,Mid,False,292,253.07,0.306
SKU01099,Home & Living,2648.94,2244.94,0.153,Mid,False,263,2806.17,-0.059
SKU01100,Beauty,1225.91,846.01,0.31,Small,False,461,1057.51,0.137
SKU01101,Electronics,1729.16,1356.02,0.216,Small,False,163,1695.02,0.02
SKU01102,Apparel,1116.89,778.22,0.303,Mid,False,408,972.77,0.129
SKU01103,Lifestyle,1111.54,857.25,0.229,Mid,False,119,1071.56,0.036
SKU01104,Home & Living,912.31,576.06,0.369,Top,False,133,720.07,0.211
SKU01105,Lifestyle,2010.25,1122.6,0.442,Mid,False,101,1507.69,0.25
SKU01106,Apparel,461.66,267.15,0.421,Small,False,406,333.94,0.277
SKU01107,Apparel,488.18,270.98,0.445,Small,False,77,341.73,0.3
SKU01108,Beauty,1191.77,943.46,0.208,Top,False,372,1179.33,0.01
SKU01109,Home & Living,1004.76,792.29,0.211,Mid,False,434,990.36,0.014
SKU01110,Electronics,3975.29,2260.07,0.431,Small,False,86,2981.47,0.25
SKU01111,Beauty,1910.06,1267.31,0.337,Top,False,81,1584.14,0.171
SKU01112,Apparel,626.53,441.31,0.296,Small,False,182,551.64,0.12
SKU01113,Home & Living,762.66,432.42,0.433,Mid,False,66,572.0,0.25
SKU01114,Home & Living,871.35,609.09,0.301,Small,False,77,761.36,0.126
SKU01115,Beauty,1143.03,752.39,0.342,Small,False,274,940.49,0.177
SKU01116,Apparel,1031.19,732.6,0.29,Small,False,145,915.75,0.112
SKU01117,Home & Living,403.28,329.6,0.183,Small,False,469,412.0,-0.022
SKU01118,Electronics,553.31,455.41,0.177,Mid,False,119,569.26,-0.029
SKU01119,Beauty,556.21,428.73,0.229,Mid,False,332,535.91,0.036
SKU01120,Home & Living,585.18,355.62,0.392,Small,False,294,444.52,0.24
SKU01121,Apparel,637.03,352.01,0.447,Top,False,209,445.92,0.3
SKU01122,Apparel,1394.06,850.22,0.39,Small,False,308,1062.77,0.238
SKU01123,Apparel,491.71,390.39,0.206,Small,False,152,487.99,0.008
SKU01124,Apparel,1854.17,1058.35,0.429,Small,False,482,1322.94,0.287
SKU01125,Home & Living,620.01,431.76,0.304,Mid,False,305,539.7,0.13
SKU01126,Home & Living,4752.14,3614.6,0.239,Small,False,195,4518.25,0.049
SKU01127,Apparel,1917.81,1515.54,0.21,Mid,False,430,1894.42,0.012
SKU01128,Lifestyle,1108.37,815.34,0.264,Top,False,465,1019.17,0.08
SKU01129,Electronics,1639.28,1369.91,0.164,Small,False,118,1712.39,-0.045
SKU01130,Lifestyle,1650.85,1353.04,0.18,Mid,False,123,1691.3,-0.025
SKU01131,Beauty,482.7,378.15,0.217,Mid,False,405,472.69,0.021
SKU01132,Home & Living,5396.2,4479.25,0.17,Small,False,310,5599.06,-0.038
SKU01133,Apparel,372.37,270.24,0.274,Mid,False,391,337.8,0.093
SKU01134,Home & Living,2151.24,1805.64,0.161,Mid,False,471,2257.05,-0.049
SKU01135,Lifestyle,2284.27,1867.94,0.182,Top,False,149,2334.92,-0.022
SKU01136,Beauty,3494.25,2348.38,0.328,Mid,False,158,2935.47,0.16
SKU01137,Lifestyle,583.05,369.88,0.366,Mid,False,61,462.35,0.207
SKU01138,Home & Living,551.5,363.9,0.34,Mid,False,179,454.87,0.175
SKU01139,Electronics,4281.02,2542.85,0.406,Mid,False,353,3210.77,0.25
SKU01140,Lifestyle,1524.27,852.76,0.441,Mid,False,365,1143.2,0.25
SKU01141,Home & Living,463.12,270.8,0.415,Small,False,398,347.34,0.25
SKU01142,Apparel,1297.28,1013.89,0.218,Mid,False,146,1267.36,0.023
SKU01143,Lifestyle,400.39,317.95,0.206,Mid,False,321,397.44,0.007
SKU01144,Home & Living,600.35,483.31,0.195,Mid,False,286,604.14,-0.006
SKU01145,Beauty,205.63,172.62,0.161,Mid,False,134,215.78,-0.049
SKU01146,Home & Living,2380.49,1341.11,0.437,Mid,False,149,1785.37,0.25
SKU01147,Lifestyle,260.72,217.96,0.164,Small,False,39,272.45,-0.045
SKU01148,Apparel,2324.79,1329.0,0.428,Small,False,435,1661.25,0.285
SKU01149,Electronics,4389.75,3120.93,0.289,Small,False,422,3901.16,0.111
SKU01150,Lifestyle,647.41,386.61,0.403,Small,False,351,485.56,0.25
SKU01151,Lifestyle,284.61,159.21,0.441,Mid,False,399,213.46,0.25
SKU01152,Home & Living,1578.63,1105.93,0.299,Mid,False,265,1382.41,0.124
SKU01153,Home & Living,5190.77,4124.09,0.205,Mid,False,224,5155.11,0.007
SKU01154,Home & Living,1225.29,988.62,0.193,Top,False,499,1235.77,-0.009
SKU01155,Lifestyle,922.84,535.77,0.419,Top,False,197,692.13,0.25
SKU01156,Lifestyle,525.28,345.01,0.343,Small,False,311,431.26,0.179
SKU01157,Beauty,477.7,372.1,0.221,Small,False,23,465.12,0.026
SKU01158,Apparel,395.66,232.7,0.412,Mid,False,485,290.87,0.265
SKU01159,Apparel,1225.89,703.27,0.426,Mid,False,484,879.09,0.283
SKU01160,Apparel,2421.8,1716.52,0.291,Small,False,459,2145.65,0.114
SKU01161,Apparel,2629.9,2102.82,0.2,Mid,False,208,2628.53,0.001
SKU01162,Lifestyle,973.35,803.34,0.175,Small,False,139,1004.17,-0.032
SKU01163,Apparel,556.21,345.77,0.378,Small,False,237,432.21,0.223
SKU01164,Beauty,780.67,534.14,0.316,Mid,False,246,667.67,0.145
SKU01165,Apparel,193.92,132.68,0.316,Small,False,292,165.85,0.145
SKU01166,Beauty,1806.42,1263.15,0.301,Mid,False,156,1578.94,0.126
SKU01167,Lifestyle,955.47,747.9,0.217,Mid,False,276,934.87,0.022
SKU01168,Home & Living,764.09,630.47,0.175,Small,False,256,788.09,-0.031
SKU01169,Home & Living,1278.74,838.54,0.344,Small,False,491,1048.17,0.18
SKU01170,Beauty,820.2,520.45,0.365,Mid,False,439,650.56,0.207
SKU01171,Beauty,951.12,786.56,0.173,Small,False,301,983.2,-0.034
SKU01172,Apparel,1212.87,832.12,0.314,Top,False,105,1040.15,0.142
SKU01173,Beauty,1041.26,666.43,0.36,Mid,False,120,833.04,0.2
SKU01174,Electronics,6586.28,5361.54,0.186,Mid,False,383,6701.92,-0.018
SKU01175,Beauty,853.18,708.1,0.17,Small,False,350,885.12,-0.037
SKU01176,Apparel,493.85,416.97,0.156,Small,False,293,521.21,-0.055
SKU01177,Beauty,122.47,90.32,0.263,Small,False,479,112.9,0.078
SKU01178,Beauty,7684.52,5897.38,0.233,Small,False,300,7371.72,0.041
SKU01179,Lifestyle,581.73,465.86,0.199,Mid,False,499,582.32,-0.001
SKU01180,Electronics,2788.73,1845.28,0.338,Mid,False,353,2306.6,0.173
SKU01181,Apparel,1282.89,955.58,0.255,Mid,False,260,1194.47,0.069
SKU01182,Beauty,330.93,265.05,0.199,Small,False,86,331.31,-0.001
SKU01183,Home & Living,228.55,175.28,0.233,Small,False,499,219.1,0.041
SKU01184,Beauty,1874.75,1576.73,0.159,Top,False,345,1970.91,-0.051
SKU01185,Electronics,4429.0,3475.98,0.215,Small,False,222,4344.97,0.019
SKU01186,Lifestyle,3001.56,1778.04,0.408,Small,False,351,2251.17,0.25
SKU01187,Electronics,2348.93,1575.56,0.329,Small,False,489,1969.45,0.162
SKU01188,Electronics,1426.15,1112.66,0.22,Small,False,398,1390.83,0.025
SKU01189,Electronics,1268.19,886.41,0.301,Mid,False,475,1108.01,0.126
SKU01190,Electronics,1811.09,1502.3,0.17,Mid,False,373,1877.87,-0.037
SKU01191,Beauty,332.44,197.94,0.405,Small,False,111,247.42,0.256
SKU01192,Home & Living,313.35,208.0,0.336,Top,False,72,260.0,0.17
SKU01193,Beauty,2902.76,2390.14,0.177,Small,False,269,2987.67,-0.029
SKU01194,Home & Living,225.64,167.71,0.257,Small,False,342,209.64,0.071
SKU01195,Apparel,409.29,252.25,0.384,Small,False,134,315.31,0.23
SKU01196,Lifestyle,1683.27,1010.02,0.4,Small,False,391,1262.52,0.25
SKU01197,Beauty,2148.46,1366.74,0.364,Mid,False,343,1708.42,0.205
SKU01198,Apparel,1117.31,822.2,0.264,Small,False,436,1027.75,0.08
SKU01199,Home & Living,4711.67,2860.8,0.393,Mid,False,451,3576.0,0.241
SKU01200,Apparel,119.22,100.67,0.156,Top,False,240,125.84,-0.056
SKU01201,Home & Living,2607.09,1788.01,0.314,Small,False,255,2235.01,0.143
SKU01202,Lifestyle,2706.81,1696.36,0.373,Mid,False,130,2120.45,0.217
SKU01203,Home & Living,3030.21,2129.22,0.297,Top,False,308,2661.52,0.122
SKU01204,Apparel,1162.22,688.6,0.408,Mid,False,317,860.75,0.259
SKU01205,Apparel,774.92,647.45,0.164,Mid,False,300,809.31,-0.044
SKU01206,Electronics,877.48,659.53,0.248,Small,False,321,824.41,0.06
SKU01207,Beauty,427.18,307.43,0.28,Small,True,53,384.29,0.1
SKU01208,Apparel,1393.34,1104.42,0.207,Mid,False,327,1380.53,0.009
SKU01209,Lifestyle,411.29,250.2,0.392,Small,False,205,312.75,0.24
SKU01210,Lifestyle,355.83,198.83,0.441,Small,False,140,266.87,0.25
SKU01211,Apparel,898.63,613.5,0.317,Small,False,414,766.88,0.147
SKU01212,Apparel,541.27,306.26,0.434,Top,False,137,382.82,0.293
SKU01213,Electronics,1006.91,591.77,0.412,Mid,False,137,755.18,0.25
SKU01214,Apparel,875.64,556.81,0.364,Mid,False,434,696.01,0.205
SKU01215,Lifestyle,1480.72,1200.07,0.19,Mid,False,459,1500.09,-0.013
SKU01216,Apparel,1446.31,1103.42,0.237,Top,False,147,1379.28,0.046
SKU01217,Beauty,794.47,543.62,0.316,Small,False,352,679.52,0.145
SKU01218,Lifestyle,3296.13,1877.05,0.431,Mid,False,164,2472.1,0.25
SKU01219,Apparel,335.99,265.51,0.21,Small,False,52,331.89,0.012
SKU01220,Home & Living,1787.29,1339.04,0.251,Mid,False,475,1673.8,0.063
SKU01221,Lifestyle,1262.17,966.1,0.235,Small,False,248,1207.62,0.043
SKU01222,Home & Living,4969.82,4060.1,0.183,Small,False,175,5075.12,-0.021
SKU01223,Lifestyle,1884.91,1451.12,0.23,Small,False,81,1813.9,0.038
SKU01224,Lifestyle,1265.41,802.18,0.366,Small,False,401,1002.72,0.208
SKU01225,Lifestyle,1913.84,1133.28,0.408,Mid,False,257,1435.38,0.25
SKU01226,Apparel,3013.0,1955.01,0.351,Mid,False,388,2443.76,0.189
SKU01227,Apparel,1351.13,1132.34,0.162,Small,False,411,1415.42,-0.048
SKU01228,Electronics,5850.61,4116.64,0.296,Small,False,109,5145.8,0.12
SKU01229,Electronics,1266.24,744.15,0.412,Mid,False,195,949.68,0.25
SKU01230,Apparel,647.92,534.29,0.175,Small,False,141,667.86,-0.031
SKU01231,Home & Living,730.17,530.12,0.274,Mid,False,472,662.65,0.092
SKU01232,Home & Living,498.09,388.54,0.22,Mid,False,365,485.68,0.025
SKU01233,Beauty,487.93,340.21,0.303,Top,False,423,425.26,0.128
SKU01234,Apparel,1973.22,1153.19,0.416,Mid,False,65,1441.49,0.269
SKU01235,Lifestyle,1869.53,1139.41,0.391,Mid,False,181,1424.26,0.238
SKU01236,Home & Living,372.35,258.88,0.305,Top,False,73,323.6,0.131
SKU01237,Lifestyle,999.26,729.64,0.27,Top,False,208,912.05,0.087
SKU01238,Apparel,658.93,370.53,0.438,Mid,False,383,463.16,0.297
SKU01239,Home & Living,984.52,748.92,0.239,Small,False,238,936.15,0.049
SKU01240,Beauty,1695.29,1407.45,0.17,Small,False,413,1759.31,-0.038
SKU01241,Apparel,1196.26,891.2,0.255,Small,False,379,1114.0,0.069
SKU01242,Apparel,3091.96,1818.26,0.412,Small,False,339,2272.82,0.265
SKU01243,Beauty,968.59,808.92,0.165,Mid,False,196,1011.15,-0.044
SKU01244,Electronics,650.35,370.53,0.43,Small,False,330,487.76,0.25
SKU01245,Electronics,1627.51,1003.42,0.383,Small,False,113,1254.27,0.229
SKU01246,Lifestyle,945.82,799.23,0.155,Small,False,348,999.04,-0.056
SKU01247,Beauty,1601.28,1320.32,0.175,Small,False,442,1650.4,-0.031
SKU01248,Electronics,3409.77,2769.53,0.188,Top,False,350,3461.91,-0.015
SKU01249,Apparel,1593.84,1224.31,0.232,Small,False,378,1530.39,0.04
SKU01250,Lifestyle,697.3,482.19,0.308,Small,False,442,602.74,0.136
SKU01251,Beauty,711.83,571.23,0.198,Small,False,491,714.04,-0.003
SKU01252,Electronics,4662.56,2872.75,0.384,Small,False,486,3590.94,0.23
SKU01253,Lifestyle,921.54,674.65,0.268,Mid,False,132,843.31,0.085
SKU01254,Apparel,2207.72,1437.04,0.349,Small,False,244,1796.3,0.186
SKU01255,Apparel,392.93,268.22,0.317,Mid,False,359,335.28,0.147
SKU01256,Electronics,2014.68,1264.44,0.372,Top,False,306,1580.55,0.215
SKU01257,Apparel,452.2,326.98,0.277,Mid,False,168,408.73,0.096
SKU01258,Apparel,642.14,427.63,0.334,Mid,False,487,534.54,0.168
SKU01259,Apparel,1424.75,1200.25,0.158,Small,False,432,1500.31,-0.053
SKU01260,Apparel,425.16,306.4,0.279,Small,False,98,383.0,0.099
SKU01261,Home & Living,99.53,64.88,0.348,Small,False,408,81.1,0.185
SKU01262,Beauty,1069.68,842.0,0.213,Mid,False,258,1052.5,0.016
SKU01263,Lifestyle,143.79,118.3,0.177,Top,False,191,147.88,-0.028
SKU01264,Home & Living,738.77,535.22,0.276,Small,False,76,669.02,0.094
SKU01265,Home & Living,1086.38,752.23,0.308,Mid,False,399,940.29,0.134
SKU01266,Apparel,306.09,254.35,0.169,Mid,False,205,317.94,-0.039
SKU01267,Lifestyle,1139.46,808.02,0.291,Small,False,172,1010.02,0.114
SKU01268,Apparel,715.63,501.31,0.299,Small,False,272,626.64,0.124
SKU01269,Lifestyle,1751.75,1474.63,0.158,Mid,False,441,1843.29,-0.052
SKU01270,Lifestyle,1797.59,1288.44,0.283,Small,False,158,1610.55,0.104
SKU01271,Home & Living,1830.88,1527.61,0.166,Top,False,220,1909.51,-0.043
SKU01272,Home & Living,1071.88,778.41,0.274,Top,False,207,973.01,0.092
SKU01273,Lifestyle,1507.87,1144.83,0.241,Top,False,222,1431.04,0.051
SKU01274,Apparel,332.71,272.68,0.18,Small,False,69,340.85,-0.024
SKU01275,Apparel,799.57,537.81,0.327,Mid,False,62,672.26,0.159
SKU01276,Electronics,672.5,434.55,0.354,Mid,False,414,543.19,0.192
SKU01277,Apparel,2476.53,1650.4,0.334,Small,False,343,2063.0,0.167
SKU01278,Electronics,1321.12,1021.67,0.227,Mid,False,305,1277.09,0.033
SKU01279,Electronics,4026.68,2264.98,0.438,Small,False,330,3020.01,0.25
SKU01280,Home & Living,1315.7,973.8,0.26,Mid,False,45,1217.25,0.075
SKU01281,Beauty,1583.26,1228.14,0.224,Top,False,356,1535.17,0.03
SKU01282,Beauty,746.61,494.1,0.338,Mid,False,157,617.62,0.173
SKU01283,Lifestyle,1719.04,1359.7,0.209,Small,False,435,1699.62,0.011
SKU01284,Lifestyle,421.62,277.28,0.342,Small,False,125,346.6,0.178
SKU01285,Electronics,7043.71,4674.82,0.336,Mid,False,309,5843.52,0.17
SKU01286,Home & Living,1441.02,1137.75,0.21,Mid,False,486,1422.19,0.013
SKU01287,Lifestyle,1843.35,1469.38,0.203,Small,False,220,1836.73,0.004
SKU01288,Beauty,456.4,347.6,0.238,Mid,False,291,434.5,0.048
SKU01289,Lifestyle,4599.0,2653.14,0.423,Mid,False,464,3449.25,0.25
SKU01290,Apparel,316.99,255.92,0.193,Mid,True,382,319.9,-0.009
SKU01291,Home & Living,454.95,327.09,0.281,Small,False,421,408.86,0.101
SKU01292,Home & Living,696.97,475.73,0.317,Mid,False,77,594.66,0.147
SKU01293,Beauty,2380.61,1650.08,0.307,Small,False,207,2062.6,0.134
SKU01294,Lifestyle,1183.22,1005.65,0.15,Small,False,425,1257.06,-0.062
SKU01295,Apparel,379.23,318.12,0.161,Mid,False,181,397.65,-0.049
SKU01296,Home & Living,1296.89,824.89,0.364,Mid,False,326,1031.11,0.205
SKU01297,Lifestyle,5925.33,4183.49,0.294,Small,False,27,5229.36,0.117
SKU01298,Electronics,7413.25,4328.24,0.416,Small,False,465,5559.94,0.25
SKU01299,Beauty,2717.26,1622.41,0.403,Top,False,29,2028.01,0.254
SKU01300,Beauty,1400.65,919.53,0.343,Mid,False,407,1149.41,0.179
SKU01301,Electronics,5955.54,4957.18,0.168,Small,False,52,6196.48,-0.04
SKU01302,Apparel,675.76,539.1,0.202,Mid,False,20,673.88,0.003
SKU01303,Lifestyle,496.14,421.45,0.151,Mid,False,164,526.81,-0.062
SKU01304,Apparel,503.47,285.53,0.433,Mid,False,118,356.91,0.291
SKU01305,Apparel,1588.12,1329.85,0.163,Small,False,453,1662.31,-0.047
SKU01306,Lifestyle,1520.99,860.3,0.434,Top,False,39,1140.74,0.25
SKU01307,Home & Living,580.34,412.41,0.289,Small,False,406,515.51,0.112
SKU01308,Lifestyle,1010.67,702.08,0.305,Small,False,62,877.6,0.132
SKU01309,Lifestyle,516.16,293.17,0.432,Small,False,419,387.12,0.25
SKU01310,Lifestyle,1851.66,1243.39,0.328,Small,False,416,1554.24,0.161
SKU01311,Apparel,1448.58,954.61,0.341,Mid,False,158,1193.26,0.176
SKU01312,Beauty,860.22,722.93,0.16,Small,False,349,903.66,-0.051
SKU01313,Lifestyle,190.61,152.72,0.199,Mid,False,464,190.9,-0.002
SKU01314,Apparel,1152.28,658.55,0.428,Mid,False,164,823.19,0.286
SKU01315,Lifestyle,493.14,346.41,0.298,Small,False,172,433.01,0.122
SKU01316,Home & Living,1202.49,890.04,0.26,Top,False,297,1112.55,0.075
SKU01317,Home & Living,634.69,387.28,0.39,Small,False,236,484.1,0.237
SKU01318,Beauty,1711.66,1238.25,0.277,Small,False,480,1547.81,0.096
SKU01319,Lifestyle,367.98,233.84,0.365,Mid,False,249,292.3,0.206
SKU01320,Beauty,384.89,300.46,0.219,Mid,False,349,375.57,0.024
SKU01321,Electronics,3456.01,2866.83,0.17,Mid,False,64,3583.54,-0.037
SKU01322,Home & Living,958.3,665.88,0.305,Small,False,188,832.35,0.131
SKU01323,Home & Living,867.55,605.13,0.302,Small,False,333,756.41,0.128
SKU01324,Beauty,1689.97,1335.86,0.21,Small,False,272,1669.82,0.012
SKU01325,Beauty,1089.42,684.98,0.371,Top,False,420,856.23,0.214
SKU01326,Home & Living,758.72,503.15,0.337,Small,False,479,628.94,0.171
SKU01327,Home & Living,617.82,393.9,0.362,Mid,False,155,492.37,0.203
SKU01328,Lifestyle,602.55,427.43,0.291,Top,False,113,534.29,0.113
SKU01329,Home & Living,4950.02,2781.25,0.438,Mid,False,95,3712.52,0.25
SKU01330,Electronics,4978.49,3816.49,0.233,Small,False,125,4770.61,0.042
SKU01331,Beauty,436.46,364.13,0.166,Mid,False,264,455.16,-0.043
SKU01332,Apparel,849.79,660.42,0.223,Mid,False,161,825.52,0.029
SKU01333,Lifestyle,1071.19,834.44,0.221,Mid,False,160,1043.05,0.026
SKU01334,Lifestyle,625.18,526.41,0.158,Small,False,228,658.01,-0.053
SKU01335,Apparel,863.6,687.27,0.204,Mid,False,196,859.09,0.005
SKU01336,Lifestyle,984.29,823.65,0.163,Small,False,308,1029.56,-0.046
SKU01337,Home & Living,4023.74,3302.88,0.179,Small,False,482,4128.6,-0.026
SKU01338,Apparel,566.15,345.17,0.39,Small,False,459,431.46,0.238
SKU01339,Home & Living,511.81,339.69,0.336,Mid,False,107,424.61,0.17
SKU01340,Beauty,658.41,400.47,0.392,Small,False,65,500.59,0.24
SKU01341,Electronics,4643.75,2610.18,0.438,Small,False,265,3482.81,0.25
SKU01342,Beauty,940.62,784.54,0.166,Mid,False,121,980.67,-0.043
SKU01343,Beauty,844.15,579.67,0.313,Small,False,340,724.59,0.142
SKU01344,Beauty,2019.76,1224.04,0.394,Small,False,76,1530.05,0.242
SKU01345,Apparel,2225.77,1291.8,0.42,Small,False,348,1614.75,0.275
SKU01346,Home & Living,693.1,439.36,0.366,Mid,False,298,549.2,0.208
SKU01347,Beauty,1822.49,1171.72,0.357,Small,False,330,1464.65,0.196
SKU01348,Apparel,506.74,284.8,0.438,Small,False,439,356.0,0.297
SKU01349,Beauty,614.79,455.46,0.259,Mid,False,209,569.32,0.074
SKU01350,Electronics,3734.11,2556.33,0.315,Small,False,359,3195.41,0.144
SKU01351,Electronics,2283.33,1268.15,0.445,Small,False,108,1712.5,0.25
SKU01352,Lifestyle,8038.5,6314.26,0.214,Small,False,228,7892.82,0.018
SKU01353,Apparel,1062.33,880.63,0.171,Mid,False,453,1100.79,-0.036
SKU01354,Home & Living,2314.26,1588.83,0.313,Small,False,365,1986.04,0.142
SKU01355,Home & Living,1025.51,772.34,0.247,Small,False,171,965.42,0.059
SKU01356,Apparel,1736.83,1131.28,0.349,Mid,False,93,1414.1,0.186
SKU01357,Beauty,456.6,336.49,0.263,Top,False,340,420.61,0.079
SKU01358,Beauty,208.91,172.63,0.174,Small,False,122,215.79,-0.033
SKU01359,Electronics,1473.5,1024.46,0.305,Small,False,171,1280.58,0.131
SKU01360,Apparel,3335.53,2359.04,0.293,Mid,True,430,2948.8,0.116
SKU01361,Beauty,1196.66,703.79,0.412,Mid,False,273,879.74,0.265
SKU01362,Home & Living,1493.96,1114.9,0.254,Mid,False,89,1393.62,0.067
SKU01363,Beauty,315.11,179.64,0.43,Top,False,272,224.55,0.287
SKU01364,Apparel,1732.39,1327.18,0.234,Small,False,482,1658.97,0.042
SKU01365,Beauty,584.62,378.87,0.352,Top,False,298,473.59,0.19
SKU01366,Home & Living,2264.15,1328.48,0.413,Small,False,427,1698.11,0.25
SKU01367,Apparel,1090.79,622.78,0.429,Mid,False,485,778.47,0.286
SKU01368,Electronics,1744.65,1200.77,0.312,Small,False,378,1500.96,0.14
